iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,23999.63684710702,5096.892023119369,0.9010099
2,40000,-200.0,-200.0,100,100,23645.32848107781,2900.2276084996943,0.7030099000000001
3,60000,-200.0,-200.0,100,100,23876.801843620626,3311.2910210027226,0.5050099
4,80000,-200.0,-200.0,100,100,23577.23446793627,2017.8341350546016,0.3070099
5,100000,-200.0,-199.4,100,100,24148.35457596952,3323.3213668820704,0.1090099
6,120000,-200.0,-196.07843137254903,100,102,23937.307139344368,3322.9276027141063,0.01
7,140000,-200.0,-194.72549019607845,100,102,23984.220761980367,3306.150236072758,0.01
8,160000,-200.0,-195.73529411764707,100,102,23992.76129755005,3313.5511480142573,0.01
9,180000,-200.0,-196.7524752475248,100,101,24167.77184074665,3296.7314797723984,0.01
10,200000,-200.0,-197.72277227722773,100,101,23998.457091204837,2952.581140897498,0.01
11,220000,-200.0,-194.4313725490196,100,102,24020.955833839576,2795.30111319667,0.01
12,240000,-200.0,-193.6504854368932,100,103,22847.70521431722,2758.707078662503,0.01
13,260000,-200.0,-194.45098039215685,100,102,24269.411592774894,2758.9683923569155,0.01
14,280000,-200.0,-191.7403846153846,100,104,23814.563339670283,3113.8932037013096,0.01
15,300000,-200.0,-190.92307692307693,100,104,24880.400350931748,3089.4952702978867,0.01
16,320000,-199.56,-182.1651376146789,100,109,25151.129553453047,3210.4860685364824,0.01
17,340000,-135.99319727891157,-158.1031746031746,147,126,24899.28376661817,2904.17603828372,0.01
18,360000,-145.08029197080293,-149.05223880597015,137,134,24851.57993430213,3248.911263275569,0.01
19,380000,-149.02238805970148,-150.9090909090909,134,132,25221.38155939256,3301.3202879940504,0.01
20,400000,-151.65648854961833,-162.87704918032787,131,122,25141.54194712391,3311.5765168107164,0.01
21,420000,-141.3758865248227,-149.66917293233084,141,133,25103.23488831618,3314.132670403966,0.01
22,440000,-148.51492537313433,-137.40689655172417,134,145,25372.885378706294,3285.6276856978234,0.01
23,460000,-137.5241379310345,-138.02083333333334,145,144,25039.57175669948,2997.005765865265,0.01
24,480000,-140.64084507042253,-144.09420289855072,142,138,24056.168729110057,2874.428767537849,0.01
25,500000,-146.35294117647058,-143.15827338129498,136,139,22956.25756172363,3115.2772183411757,0.01
26,520000,-137.57931034482758,-148.86567164179104,145,134,24812.32632504372,2894.464110462473,0.01
27,540000,-150.75,-149.94736842105263,132,133,25065.555419709224,3261.359791374113,0.01
28,560000,-172.3706896551724,-152.59541984732823,116,131,24798.76066111465,3210.5822764414893,0.01
29,580000,-156.81102362204723,-162.7622950819672,127,122,24442.984828917128,3299.1355744355387,0.01
30,600000,-141.7163120567376,-146.01470588235293,141,136,24463.12004422723,2828.681843629728,0.01
31,620000,-156.078125,-148.88805970149255,128,134,25168.120496657117,2855.6085023874143,0.01
32,640000,-142.82142857142858,-153.22307692307692,140,130,25007.002273254227,2856.359075069036,0.01
33,660000,-137.19310344827585,-154.7674418604651,145,129,24852.497599746737,2855.253947170277,0.01
34,680000,-149.5187969924812,-143.0359712230216,133,139,25116.60130992606,2863.236565313709,0.01
35,700000,-144.32608695652175,-152.97692307692307,138,130,24985.37796338982,2859.906159348968,0.01
36,720000,-150.28571428571428,-145.35036496350364,133,137,25111.49740265834,2865.1833905935523,0.01
37,740000,-140.80281690140845,-148.23134328358208,142,134,25035.068592087075,2864.256137830648,0.01
38,760000,-137.67586206896553,-149.99248120300751,145,133,24808.06945575041,3191.942188618073,0.01
39,780000,-144.28985507246378,-146.27941176470588,138,136,25316.53539520863,3291.616332085313,0.01
40,800000,-136.8972602739726,-143.5611510791367,146,139,24976.380710979945,3273.51655625553,0.01
41,820000,-170.7155172413793,-136.1917808219178,116,146,24302.33264431584,3301.184194802133,0.01
42,840000,-132.7,-142.09285714285716,150,140,25057.597048071,3219.704777145629,0.01
43,860000,-128.21935483870968,-142.00714285714287,155,140,25352.45942986627,3320.180740572847,0.01
44,880000,-132.89333333333337,-134.66216216216216,150,148,25034.34803300539,3316.028137566946,0.01
45,900000,-132.4503311258278,-135.20408163265307,151,147,25158.590951878286,3309.457409500264,0.01
46,920000,-131.55921052631578,-134.18243243243242,152,148,24737.76543126875,3325.065934835456,0.01
47,940000,-131.21052631578948,-131.5,152,152,24807.1446064618,3306.49838758918,0.01
48,960000,-128.6451612903226,-129.57792207792207,155,154,24916.82058271173,2875.5160685276915,0.01
49,980000,-134.68243243243242,-129.57142857142858,148,154,24920.60770991367,2878.6095217989214,0.01
50,1000000,-129.00645161290322,-132.26490066225165,155,151,24912.70749224984,2880.8617873564567,0.01
